request_id,timestamp,method,url,headers,body,app_target,anomaly_type,label
566,2025-12-04 22:10:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
567,2025-12-04 22:20:00,GET,"http://juice-sh.op:3000/api/Products?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
568,2025-12-04 22:30:00,GET,"http://juice-sh.op:3000/api/Users?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
569,2025-12-04 22:40:00,GET,"http://juice-sh.op:3000/rest/user/profile?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
570,2025-12-04 22:50:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
571,2025-12-04 23:00:00,POST,http://juice-sh.op:3000/api/Products,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$where"":""this.price < 0""}",Juice Shop,jwt_manipulation,anomalous
572,2025-12-04 23:10:00,GET,http://juice-sh.op:3000/rest/user/profile?q=eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ.,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
573,2025-12-04 23:20:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,jwt_manipulation,anomalous
574,2025-12-04 23:30:00,GET,"http://juice-sh.op:3000/rest/user/login?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
575,2025-12-04 23:40:00,POST,http://juice-sh.op:3000/rest/admin/configuration,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,jwt_manipulation,anomalous
576,2025-12-04 23:50:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,jwt_manipulation,anomalous
577,2025-12-05 0:00:00,GET,http://juice-sh.op:3000/api/Products?q=file:///etc/passwd,"{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
578,2025-12-05 0:10:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,jwt_manipulation,anomalous
579,2025-12-05 0:20:00,GET,http://juice-sh.op:3000/rest/user/profile?q=gopher://127.0.0.1:3306/_admin,"{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
580,2025-12-05 0:30:00,GET,http://juice-sh.op:3000/rest/user/login?q=gopher://127.0.0.1:3306/_admin,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
581,2025-12-05 0:40:00,POST,http://juice-sh.op:3000/api/Users,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,jwt_manipulation,anomalous
582,2025-12-05 0:50:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
583,2025-12-05 1:00:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,ssrf,anomalous
584,2025-12-05 1:10:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
585,2025-12-05 1:20:00,GET,http://juice-sh.op:3000/rest/admin/configuration?q=gopher://127.0.0.1:3306/_admin,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
586,2025-12-05 1:30:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
587,2025-12-05 1:40:00,GET,"http://juice-sh.op:3000/rest/basket?q={""$where"":""this.price < 0""}","{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
588,2025-12-05 1:50:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,Juice Shop,jwt_manipulation,anomalous
589,2025-12-05 2:00:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,jwt_manipulation,anomalous
590,2025-12-05 2:10:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ.,Juice Shop,nosql_injection,anomalous
591,2025-12-05 2:20:00,GET,http://juice-sh.op:3000/rest/basket?q=gopher://127.0.0.1:3306/_admin,"{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
592,2025-12-05 2:30:00,GET,"http://juice-sh.op:3000/rest/basket?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
593,2025-12-05 2:40:00,POST,http://juice-sh.op:3000/api/Products,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$regex"":"".*""}",Juice Shop,jwt_manipulation,anomalous
594,2025-12-05 2:50:00,GET,http://juice-sh.op:3000/api/Products?q=gopher://127.0.0.1:3306/_admin,"{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
595,2025-12-05 3:00:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,nosql_injection,anomalous
596,2025-12-05 3:10:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ.,Juice Shop,ssrf,anomalous
597,2025-12-05 3:20:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,Juice Shop,jwt_manipulation,anomalous
598,2025-12-05 3:30:00,GET,http://juice-sh.op:3000/rest/admin/configuration?q=file:///etc/passwd,"{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
599,2025-12-05 3:40:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,ssrf,anomalous
600,2025-12-05 3:50:00,POST,http://juice-sh.op:3000/api/Products,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,jwt_manipulation,anomalous
601,2025-12-05 4:00:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
602,2025-12-05 4:10:00,POST,http://juice-sh.op:3000/rest/admin/configuration,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,jwt_manipulation,anomalous
603,2025-12-05 4:20:00,POST,http://juice-sh.op:3000/api/Users,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",gopher://127.0.0.1:3306/_admin,Juice Shop,ssrf,anomalous
604,2025-12-05 4:30:00,POST,http://juice-sh.op:3000/api/Products,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,nosql_injection,anomalous
605,2025-12-05 4:40:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,Juice Shop,ssrf,anomalous
606,2025-12-05 4:50:00,GET,"http://juice-sh.op:3000/rest/basket?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
607,2025-12-05 5:00:00,GET,http://juice-sh.op:3000/rest/user/login?q=gopher://127.0.0.1:3306/_admin,"{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
608,2025-12-05 5:10:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$regex"":"".*""}",Juice Shop,nosql_injection,anomalous
609,2025-12-05 5:20:00,POST,http://juice-sh.op:3000/api/Users,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
610,2025-12-05 5:30:00,GET,"http://juice-sh.op:3000/rest/basket?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
611,2025-12-05 5:40:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ.,Juice Shop,ssrf,anomalous
612,2025-12-05 5:50:00,GET,"http://juice-sh.op:3000/rest/basket?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
613,2025-12-05 6:00:00,GET,"http://juice-sh.op:3000/api/Products?q={""$where"":""this.price < 0""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
614,2025-12-05 6:10:00,POST,http://juice-sh.op:3000/api/Users,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,ssrf,anomalous
615,2025-12-05 6:20:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",gopher://127.0.0.1:3306/_admin,Juice Shop,ssrf,anomalous
616,2025-12-05 6:30:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
617,2025-12-05 6:40:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$regex"":"".*""}",Juice Shop,nosql_injection,anomalous
618,2025-12-05 6:50:00,GET,"http://juice-sh.op:3000/rest/basket?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
619,2025-12-05 7:00:00,GET,http://juice-sh.op:3000/api/Users?q=file:///etc/passwd,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
620,2025-12-05 7:10:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",gopher://127.0.0.1:3306/_admin,Juice Shop,jwt_manipulation,anomalous
621,2025-12-05 7:20:00,GET,http://juice-sh.op:3000/rest/basket?q=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
622,2025-12-05 7:30:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$where"":""this.price < 0""}",Juice Shop,ssrf,anomalous
623,2025-12-05 7:40:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ.,Juice Shop,ssrf,anomalous
624,2025-12-05 7:50:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$where"":""this.price < 0""}",Juice Shop,jwt_manipulation,anomalous
625,2025-12-05 8:00:00,GET,"http://juice-sh.op:3000/api/Products?q={""$where"":""this.price < 0""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
626,2025-12-05 8:10:00,GET,http://juice-sh.op:3000/rest/user/profile?q=file:///etc/passwd,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
627,2025-12-05 8:20:00,GET,"http://juice-sh.op:3000/rest/basket?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
628,2025-12-05 8:30:00,GET,"http://juice-sh.op:3000/api/Users?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
629,2025-12-05 8:40:00,GET,"http://juice-sh.op:3000/rest/admin/configuration?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
630,2025-12-05 8:50:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",gopher://127.0.0.1:3306/_admin,Juice Shop,nosql_injection,anomalous
631,2025-12-05 9:00:00,POST,http://juice-sh.op:3000/rest/basket,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$where"":""this.price < 0""}",Juice Shop,ssrf,anomalous
632,2025-12-05 9:10:00,POST,http://juice-sh.op:3000/api/Users,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,Juice Shop,ssrf,anomalous
633,2025-12-05 9:20:00,GET,"http://juice-sh.op:3000/rest/basket?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
634,2025-12-05 9:30:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,ssrf,anomalous
635,2025-12-05 9:40:00,GET,http://juice-sh.op:3000/rest/basket?q=file:///etc/passwd,"{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
636,2025-12-05 9:50:00,GET,"http://juice-sh.op:3000/rest/basket?q={""$regex"":"".*""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
637,2025-12-05 10:00:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,Juice Shop,ssrf,anomalous
638,2025-12-05 10:10:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
639,2025-12-05 10:20:00,GET,http://juice-sh.op:3000/rest/admin/configuration?q=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiYWRtaW4ifQ.invalid,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
640,2025-12-05 10:30:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$where"":""this.price < 0""}",Juice Shop,nosql_injection,anomalous
641,2025-12-05 10:40:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$regex"":"".*""}",Juice Shop,ssrf,anomalous
642,2025-12-05 10:50:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
643,2025-12-05 11:00:00,GET,http://juice-sh.op:3000/rest/user/profile?q=eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ.,"{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
644,2025-12-05 11:10:00,GET,"http://juice-sh.op:3000/api/Products?q={""$where"":""this.price < 0""}","{""Content-Type"": ""application/json""}",,Juice Shop,ssrf,anomalous
645,2025-12-05 11:20:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
646,2025-12-05 11:30:00,POST,http://juice-sh.op:3000/rest/user/profile,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$where"":""this.price < 0""}",Juice Shop,ssrf,anomalous
647,2025-12-05 11:40:00,GET,http://juice-sh.op:3000/rest/user/profile?q=file:///etc/passwd,"{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
648,2025-12-05 11:50:00,POST,http://juice-sh.op:3000/rest/user/login,"{""Authorization"": ""Bearer eyJhbGciOiJSUzI1NiJ9.invalid"", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,ssrf,anomalous
649,2025-12-05 12:00:00,POST,http://juice-sh.op:3000/api/Products,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""$ne"":null}",Juice Shop,ssrf,anomalous
650,2025-12-05 12:10:00,POST,http://juice-sh.op:3000/ftp/upload,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}","{""email"":""admin@juice-sh.op"",""password"":""admin123""}",Juice Shop,nosql_injection,anomalous
651,2025-12-05 12:20:00,GET,"http://juice-sh.op:3000/rest/basket?q={""email"":""admin@juice-sh.op"",""password"":""admin123""}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
652,2025-12-05 12:30:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""$ne"":null}","{""Content-Type"": ""application/json""}",,Juice Shop,jwt_manipulation,anomalous
653,2025-12-05 12:40:00,POST,http://juice-sh.op:3000/rest/admin/configuration,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,ssrf,anomalous
654,2025-12-05 12:50:00,POST,http://juice-sh.op:3000/rest/admin/configuration,"{""Authorization"": ""Bearer eyJhbGciOiJub25lIn0.eyJ1c2VyIjoiYWRtaW4ifQ."", ""Content-Type"": ""application/json"", ""X-Forwarded-For"": ""127.0.0.1""}",file:///etc/passwd,Juice Shop,ssrf,anomalous
655,2025-12-05 13:00:00,GET,"http://juice-sh.op:3000/ftp/upload?q={""$where"":""this.price < 0""}","{""Content-Type"": ""application/json""}",,Juice Shop,nosql_injection,anomalous
